store_nbr,family,min,max,default_rank,comb,id,date,sales,onpromotion,city,state,store_type,cluster,transactions,local_holiday,regional_holiday,index,type,locale,locale_name,description,transferred,category,category_reg,national_holiday,holiday_true
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,887443,2014-05-15,568.0,0,Quito,Pichincha,D,13,1794.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,889223,2014-05-16,279.348,0,Quito,Pichincha,D,13,1797.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,889225,2014-05-16,696.0,0,Quito,Pichincha,D,13,1797.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,891005,2014-05-17,295.076,0,Quito,Pichincha,D,13,1291.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,891007,2014-05-17,552.0,0,Quito,Pichincha,D,13,1291.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,892787,2014-05-18,114.531,0,Quito,Pichincha,D,13,470.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,892789,2014-05-18,218.0,0,Quito,Pichincha,D,13,470.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,894569,2014-05-19,373.439,0,Quito,Pichincha,D,13,1894.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,894571,2014-05-19,990.0,0,Quito,Pichincha,D,13,1894.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,896351,2014-05-20,353.94598,0,Quito,Pichincha,D,13,1840.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,896353,2014-05-20,709.0,0,Quito,Pichincha,D,13,1840.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,898133,2014-05-21,308.724,0,Quito,Pichincha,D,13,1932.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,898135,2014-05-21,731.0,0,Quito,Pichincha,D,13,1932.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,899915,2014-05-22,340.462,0,Quito,Pichincha,D,13,1701.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,899917,2014-05-22,615.0,0,Quito,Pichincha,D,13,1701.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,901697,2014-05-23,242.946,0,Quito,Pichincha,D,13,1726.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,901699,2014-05-23,623.0,0,Quito,Pichincha,D,13,1726.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,903479,2014-05-24,307.397,0,Quito,Pichincha,D,13,1250.0,False,False,105.0,Holiday,National,Ecuador,Batalla de Pichincha,False,good,Batalla,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,903481,2014-05-24,464.0,0,Quito,Pichincha,D,13,1250.0,False,False,105.0,Holiday,National,Ecuador,Batalla de Pichincha,False,good,Batalla,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,905261,2014-05-25,116.211,0,Quito,Pichincha,D,13,499.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,905263,2014-05-25,206.0,0,Quito,Pichincha,D,13,499.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,907043,2014-05-26,371.186,0,Quito,Pichincha,D,13,1807.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,907045,2014-05-26,627.0,0,Quito,Pichincha,D,13,1807.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,908825,2014-05-27,258.206,0,Quito,Pichincha,D,13,1741.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,908827,2014-05-27,561.0,0,Quito,Pichincha,D,13,1741.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,910607,2014-05-28,391.401,0,Quito,Pichincha,D,13,1903.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,910609,2014-05-28,657.0,0,Quito,Pichincha,D,13,1903.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,912389,2014-05-29,391.058,0,Quito,Pichincha,D,13,1752.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,912391,2014-05-29,618.0,0,Quito,Pichincha,D,13,1752.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,914171,2014-05-30,356.877,0,Quito,Pichincha,D,13,1917.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,914173,2014-05-30,732.0,0,Quito,Pichincha,D,13,1917.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,915953,2014-05-31,266.493,0,Quito,Pichincha,D,13,1320.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,915955,2014-05-31,543.0,0,Quito,Pichincha,D,13,1320.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,917735,2014-06-01,132.289,0,Quito,Pichincha,D,13,512.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,917737,2014-06-01,263.0,0,Quito,Pichincha,D,13,512.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,919517,2014-06-02,398.17,0,Quito,Pichincha,D,13,1918.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,919519,2014-06-02,855.0,0,Quito,Pichincha,D,13,1918.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,921299,2014-06-03,361.55798,0,Quito,Pichincha,D,13,1940.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,921301,2014-06-03,755.0,0,Quito,Pichincha,D,13,1940.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,923081,2014-06-04,385.603,0,Quito,Pichincha,D,13,1930.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,923083,2014-06-04,986.0,0,Quito,Pichincha,D,13,1930.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,924863,2014-06-05,350.164,0,Quito,Pichincha,D,13,1725.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,924865,2014-06-05,782.0,0,Quito,Pichincha,D,13,1725.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,926645,2014-06-06,303.957,0,Quito,Pichincha,D,13,1892.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,926647,2014-06-06,837.0,0,Quito,Pichincha,D,13,1892.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,928427,2014-06-07,327.28,0,Quito,Pichincha,D,13,1325.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,928429,2014-06-07,518.0,0,Quito,Pichincha,D,13,1325.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,930209,2014-06-08,111.688,0,Quito,Pichincha,D,13,432.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,930211,2014-06-08,199.0,0,Quito,Pichincha,D,13,432.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,931991,2014-06-09,364.502,0,Quito,Pichincha,D,13,1786.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,931993,2014-06-09,629.0,0,Quito,Pichincha,D,13,1786.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,933773,2014-06-10,308.785,0,Quito,Pichincha,D,13,1705.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,933775,2014-06-10,651.0,0,Quito,Pichincha,D,13,1705.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,935555,2014-06-11,350.159,0,Quito,Pichincha,D,13,1872.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,935557,2014-06-11,893.0,0,Quito,Pichincha,D,13,1872.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,937337,2014-06-12,457.28,0,Quito,Pichincha,D,13,1734.0,False,False,106.0,Event,National,Ecuador,Inauguracion Mundial de futbol Brasil,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,937339,2014-06-12,452.0,0,Quito,Pichincha,D,13,1734.0,False,False,106.0,Event,National,Ecuador,Inauguracion Mundial de futbol Brasil,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,939119,2014-06-13,302.07,0,Quito,Pichincha,D,13,1918.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,939121,2014-06-13,671.0,0,Quito,Pichincha,D,13,1918.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,940901,2014-06-14,317.457,0,Quito,Pichincha,D,13,1447.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,940903,2014-06-14,587.0,0,Quito,Pichincha,D,13,1447.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,942683,2014-06-15,111.7,0,Quito,Pichincha,D,13,462.0,False,False,107.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Suiza,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,942685,2014-06-15,130.0,0,Quito,Pichincha,D,13,462.0,False,False,107.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Suiza,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,944465,2014-06-16,334.906,0,Quito,Pichincha,D,13,1801.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,944467,2014-06-16,712.0,0,Quito,Pichincha,D,13,1801.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,946247,2014-06-17,277.612,0,Quito,Pichincha,D,13,1747.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,946249,2014-06-17,621.0,0,Quito,Pichincha,D,13,1747.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,948029,2014-06-18,334.484,0,Quito,Pichincha,D,13,1798.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,948031,2014-06-18,797.0,0,Quito,Pichincha,D,13,1798.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,949811,2014-06-19,352.123,0,Quito,Pichincha,D,13,1713.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,949813,2014-06-19,627.0,0,Quito,Pichincha,D,13,1713.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,951593,2014-06-20,319.063,0,Quito,Pichincha,D,13,1880.0,False,False,108.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Honduras,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,951595,2014-06-20,727.0,0,Quito,Pichincha,D,13,1880.0,False,False,108.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Honduras,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,953375,2014-06-21,308.35,0,Quito,Pichincha,D,13,1269.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,953377,2014-06-21,683.0,0,Quito,Pichincha,D,13,1269.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,955157,2014-06-22,113.078,0,Quito,Pichincha,D,13,493.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,955159,2014-06-22,216.0,0,Quito,Pichincha,D,13,493.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,956939,2014-06-23,337.59,0,Quito,Pichincha,D,13,1823.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,956941,2014-06-23,682.0,0,Quito,Pichincha,D,13,1823.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,958721,2014-06-24,303.33398,0,Quito,Pichincha,D,13,1734.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,958723,2014-06-24,655.0,0,Quito,Pichincha,D,13,1734.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,960503,2014-06-25,307.117,0,Quito,Pichincha,D,13,1747.0,False,False,113.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Francia,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,960505,2014-06-25,718.0,0,Quito,Pichincha,D,13,1747.0,False,False,113.0,Event,National,Ecuador,Mundial de futbol Brasil: Ecuador-Francia,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,962285,2014-06-26,367.117,0,Quito,Pichincha,D,13,1707.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,962287,2014-06-26,704.0,0,Quito,Pichincha,D,13,1707.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,964067,2014-06-27,308.498,0,Quito,Pichincha,D,13,1866.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,964069,2014-06-27,813.0,0,Quito,Pichincha,D,13,1866.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,965849,2014-06-28,286.32098,0,Quito,Pichincha,D,13,1300.0,False,False,114.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,965851,2014-06-28,560.0,0,Quito,Pichincha,D,13,1300.0,False,False,114.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,967631,2014-06-29,133.612,0,Quito,Pichincha,D,13,446.0,False,False,115.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,967633,2014-06-29,212.0,0,Quito,Pichincha,D,13,446.0,False,False,115.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,969413,2014-06-30,342.123,0,Quito,Pichincha,D,13,1758.0,False,False,116.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,969415,2014-06-30,583.0,0,Quito,Pichincha,D,13,1758.0,False,False,116.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,971195,2014-07-01,336.592,0,Quito,Pichincha,D,13,1749.0,False,False,117.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,971197,2014-07-01,720.0,2,Quito,Pichincha,D,13,1749.0,False,False,117.0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,972977,2014-07-02,430.202,0,Quito,Pichincha,D,13,1962.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,972979,2014-07-02,1138.0,3,Quito,Pichincha,D,13,1962.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,974759,2014-07-03,357.901,0,Quito,Pichincha,D,13,1775.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,974761,2014-07-03,941.0,1,Quito,Pichincha,D,13,1775.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,976541,2014-07-04,306.018,0,Quito,Pichincha,D,13,1918.0,False,False,120.0,Event,National,Ecuador,Mundial de futbol Brasil: Cuartos de Final,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,976543,2014-07-04,822.0,2,Quito,Pichincha,D,13,1918.0,False,False,120.0,Event,National,Ecuador,Mundial de futbol Brasil: Cuartos de Final,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,978323,2014-07-05,200.128,0,Quito,Pichincha,D,13,1128.0,False,False,121.0,Event,National,Ecuador,Mundial de futbol Brasil: Cuartos de Final,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,978325,2014-07-05,528.0,1,Quito,Pichincha,D,13,1128.0,False,False,121.0,Event,National,Ecuador,Mundial de futbol Brasil: Cuartos de Final,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,980105,2014-07-06,126.276,0,Quito,Pichincha,D,13,499.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,980107,2014-07-06,287.0,2,Quito,Pichincha,D,13,499.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,981887,2014-07-07,324.323,0,Quito,Pichincha,D,13,1791.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,981889,2014-07-07,689.0,1,Quito,Pichincha,D,13,1791.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,983669,2014-07-08,342.126,0,Quito,Pichincha,D,13,1812.0,False,False,122.0,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,983671,2014-07-08,693.0,2,Quito,Pichincha,D,13,1812.0,False,False,122.0,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,985451,2014-07-09,351.087,0,Quito,Pichincha,D,13,1821.0,False,False,123.0,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,985453,2014-07-09,697.0,3,Quito,Pichincha,D,13,1821.0,False,False,123.0,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,987233,2014-07-10,359.715,0,Quito,Pichincha,D,13,1665.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,987235,2014-07-10,689.0,1,Quito,Pichincha,D,13,1665.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,989015,2014-07-11,410.756,0,Quito,Pichincha,D,13,1802.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,989017,2014-07-11,753.0,1,Quito,Pichincha,D,13,1802.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,990797,2014-07-12,232.343,1,Quito,Pichincha,D,13,1211.0,False,False,124.0,Event,National,Ecuador,Mundial de futbol Brasil: Tercer y cuarto lugar,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,990799,2014-07-12,535.0,2,Quito,Pichincha,D,13,1211.0,False,False,124.0,Event,National,Ecuador,Mundial de futbol Brasil: Tercer y cuarto lugar,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,992579,2014-07-13,141.45999,0,Quito,Pichincha,D,13,538.0,False,False,125.0,Event,National,Ecuador,Mundial de futbol Brasil: Final,False,good,Mundial,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,992581,2014-07-13,261.0,1,Quito,Pichincha,D,13,538.0,False,False,125.0,Event,National,Ecuador,Mundial de futbol Brasil: Final,False,good,Mundial,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,994361,2014-07-14,329.37,0,Quito,Pichincha,D,13,1880.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,994363,2014-07-14,593.0,1,Quito,Pichincha,D,13,1880.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,996143,2014-07-15,331.915,0,Quito,Pichincha,D,13,1812.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,996145,2014-07-15,647.0,1,Quito,Pichincha,D,13,1812.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,997925,2014-07-16,342.031,0,Quito,Pichincha,D,13,1817.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,997927,2014-07-16,793.0,2,Quito,Pichincha,D,13,1817.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,999707,2014-07-17,379.897,2,Quito,Pichincha,D,13,1690.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,999709,2014-07-17,583.0,2,Quito,Pichincha,D,13,1690.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1001489,2014-07-18,377.357,0,Quito,Pichincha,D,13,1781.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1001491,2014-07-18,729.0,2,Quito,Pichincha,D,13,1781.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1003271,2014-07-19,292.852,0,Quito,Pichincha,D,13,1233.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1003273,2014-07-19,576.0,3,Quito,Pichincha,D,13,1233.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1005053,2014-07-20,112.538,0,Quito,Pichincha,D,13,457.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1005055,2014-07-20,222.0,0,Quito,Pichincha,D,13,457.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1006835,2014-07-21,390.538,0,Quito,Pichincha,D,13,1808.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1006837,2014-07-21,666.0,3,Quito,Pichincha,D,13,1808.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1008617,2014-07-22,368.004,0,Quito,Pichincha,D,13,1761.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1008619,2014-07-22,828.0,2,Quito,Pichincha,D,13,1761.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1010399,2014-07-23,416.711,0,Quito,Pichincha,D,13,1868.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1010401,2014-07-23,697.0,1,Quito,Pichincha,D,13,1868.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1012181,2014-07-24,382.04,0,Quito,Pichincha,D,13,1679.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1012183,2014-07-24,589.0,2,Quito,Pichincha,D,13,1679.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1013963,2014-07-25,345.991,0,Quito,Pichincha,D,13,1835.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1013965,2014-07-25,568.0,1,Quito,Pichincha,D,13,1835.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,1015745,2014-07-26,287.16602,0,Quito,Pichincha,D,13,1236.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,1015747,2014-07-26,501.0,2,Quito,Pichincha,D,13,1236.0,False,False,,,,,,,,,False,False
